date,sessions,unique_visitors,page_views,Revenue,COGS,Revenue_per_session
2014-01-23,8560,6503,36491,3187811.81,2528375.63,372.407921728972
2014-01-24,10811,8705,44738,1812010.8,1397879.36,167.60806585884748
2014-01-25,11205,8252,55016,2221742.74,1777122.99,198.28136903168232
2014-01-26,9240,6492,46324,2002533.83,1553846.68,216.7244404761905
2014-01-27,7973,6381,31862,2983790.31,2360438.19,374.236838078515
2014-01-28,11746,8341,61175,5411096.61,4320849.3,460.6756861910438
2014-01-29,12266,9150,42684,4892083.36,3928929.64,398.8328191749552
2014-01-30,9689,7229,34153,3844256.32,3007196.76,396.76502425430897
2014-01-31,9999,7139,45816,3732079.59,2938223.15,373.24528352835284
2014-02-01,15250,10976,74103,3825094.63,3049434.19,250.82587737704918
2014-02-02,15769,11975,54002,2382294.19,1885054.33,151.0745253345171
2014-02-03,15293,12184,75902,2051412.93,1563684.31,134.14064800889295
2014-02-04,15527,11742,63891,2787111.54,2197609.21,179.5009686352805
2014-02-05,14372,10247,59542,2599325.56,2019260.92,180.86039242972447
2014-02-06,17900,13155,75113,2415914.42,1966150.9,134.96728603351954
2014-02-07,16078,11903,80234,3381887.13,2654650.93,210.3425258116681
2014-02-08,16853,12274,90385,2907660.51,2328115.15,172.53073696077848
2014-02-09,16200,11546,85048,2947940.87,2410207.36,181.97165864197532
2014-02-10,15696,11222,73058,3705563.44,2772562.54,236.0832976554536
2014-02-11,14584,11159,63707,4637151.61,3649526.8,317.9615750137137
2014-02-12,14476,10599,47339,3457342.17,2728834.4,238.8327003315833
2014-02-13,16062,12629,78816,3190217.92,2601375.48,198.61897148549372
2014-02-14,14509,11532,61350,2632487.0,2058838.35,181.4382107657316
2014-02-15,14141,10885,63673,2873057.42,2155414.19,203.1721533130613
2014-02-16,15943,12928,83331,3990264.22,3220526.51,250.28314746283635
2014-02-17,14961,12046,63357,3757742.25,3005221.34,251.16918989372368
2014-02-18,15257,11443,57332,4902775.35,3900047.01,321.3459625090122
2014-02-19,15472,11216,62065,4469573.84,3530912.16,288.88145294725956
2014-02-20,15337,11846,72379,3050037.65,2452045.97,198.86794353524158
2014-02-21,12479,9867,62474,3394380.68,2732646.22,272.00742687715365
2014-02-22,16863,12049,89182,4262143.74,3402076.06,252.7512150862836
2014-02-23,18734,14921,100009,3997442.72,3186343.91,213.3790285043237
2014-02-24,16007,11852,56518,4743111.4,3834496.32,296.3148247641657
2014-02-25,17906,12878,67027,6869199.08,5572490.58,383.62554897799623
2014-02-26,15690,12798,75723,7766238.39,6157127.45,494.9801395793499
2014-02-27,16405,11852,58497,5932389.78,4717814.02,361.6208338921061
2014-02-28,13184,10619,64378,5511196.67,4511480.57,418.0215920813107
2014-03-01,23068,18188,89795,4400079.49,3611872.46,190.74386552800416
2014-03-02,23861,17740,83970,4943352.33,3968450.0,207.17289007166505
2014-03-03,22641,15964,108362,3637156.46,2881941.03,160.64469148889182
2014-03-04,20167,16226,97482,4742209.79,3846248.96,235.1470119502157
2014-03-05,23200,16311,80376,5310211.41,4366670.54,228.8884228448276
2014-03-06,24291,18643,86328,5506734.13,4454685.13,226.69853567164793
2014-03-07,20656,16435,109054,3167820.98,2582186.62,153.3608142912471
2014-03-08,20789,15662,93141,3577664.95,2914921.51,172.09413391697532
2014-03-09,20453,15397,92789,3828277.38,3070464.44,187.1743695301423
2014-03-10,22824,16607,119164,4725035.68,3759283.28,207.02049071153172
2014-03-11,21099,15989,103643,5775004.59,4559934.88,273.70987203184984
2014-03-12,21452,16567,83714,6930320.53,5534691.64,323.0617438933433
2014-03-13,22441,16314,121601,5304893.97,4244468.26,236.39294015418207
2014-03-14,21483,15918,116693,4544809.4,3647946.39,211.55375878601686
2014-03-15,21970,16562,77321,4691387.16,3744464.98,213.53605644060082
2014-03-16,24630,17335,97783,5553669.8,4426899.92,225.48395452699958
2014-03-17,23340,16575,125068,6623777.28,5406586.76,283.7950848329049
2014-03-18,21053,16281,111523,5707570.51,4657479.17,271.1048548900394
2014-03-19,21922,16740,74242,7282983.0,6147005.74,332.22256181005383
2014-03-20,20278,15014,82640,6459634.76,5394910.61,318.55383962915477
2014-03-21,21123,16314,83362,4506741.28,3883392.78,213.35706481086967
2014-03-22,21770,16029,96726,4682426.76,4390336.24,215.08620854386768
2014-03-23,20889,15510,67631,5239607.0,4727286.58,250.8309157930011
2014-03-24,18783,14040,72777,5516390.06,5135733.73,293.69057445562476
2014-03-25,20978,15803,73386,6858764.17,6248964.6,326.95033701973495
2014-03-26,20541,16241,84830,7966063.19,7366934.0,387.81282264738815
2014-03-27,22481,18073,111766,8330175.47,7600114.49,370.5429238023219
2014-03-28,21260,16689,81224,5747360.19,5214181.96,270.33679162746944
2014-03-29,24623,19993,90493,6857129.34,6302802.0,278.48472322625184
2014-03-30,21014,17170,96869,12784107.1,11757805.12,608.3614304749215
2014-03-31,23037,16851,99689,12312523.89,11321960.71,534.4673303815601
2014-04-01,31669,24005,146762,12163891.23,11150883.99,384.0945792415296
2014-04-02,31084,23844,121167,13046471.25,11843249.22,419.7166146570583
2014-04-03,27680,21795,123121,9642469.77,8683847.27,348.3551217485549
2014-04-04,33564,27006,178036,3027057.03,2762337.1,90.18761262066499
2014-04-05,29571,20726,141514,4578612.03,4277766.79,154.83453484833115
2014-04-06,29897,24048,113402,4749333.13,4416528.48,158.85651169013613
2014-04-07,27724,20365,96746,4614814.59,4275798.75,166.4555832491704
2014-04-08,27636,20497,143557,6392830.04,5806623.81,231.3225517441019
2014-04-09,29270,21990,145987,6139037.72,5584747.6,209.73822070379228
2014-04-10,29376,21760,105496,5203589.72,4738923.88,177.13744961873638
2014-04-11,27935,22850,118469,5105964.56,4552400.07,182.78018829425451
2014-04-12,28989,20697,124163,5687376.75,5248378.46,196.19085687674635
2014-04-13,32172,24250,152724,4945405.38,4494711.75,153.71768556508766
2014-04-14,28984,21787,99668,6921493.59,6054527.76,238.80394666022633
2014-04-15,31036,22252,162557,7871571.71,6776042.49,253.62713332903724
2014-04-16,29288,23345,143059,7912857.96,6785359.76,270.17406309751436
2014-04-17,26998,19652,95425,5557754.18,4737292.06,205.8579961478628
2014-04-18,28486,23229,108624,5700339.67,4462371.41,200.11021800182544
2014-04-19,31395,22973,144900,6624958.05,5350753.37,211.01952699474438
2014-04-20,30149,23019,144722,6418388.34,5065177.85,212.88892964940794
2014-04-21,32674,23745,140656,8414591.83,6893636.69,257.53173257023934
2014-04-22,32103,25911,159800,10131097.46,8109722.27,315.5810192193876
2014-04-23,26922,21973,128715,8191044.84,6573636.73,304.2509783819924
2014-04-24,28696,22691,100395,6761050.63,5427294.9,235.6095145664901
2014-04-25,32626,23330,149274,7297129.72,5878423.04,223.6599558634218
2014-04-26,28597,20330,120686,7473782.26,5884034.36,261.34847221736544
2014-04-27,31694,22215,170628,9019804.81,7060147.55,284.590295008519
2014-04-28,27759,21830,138714,11814441.72,9367036.91,425.60761266616237
2014-04-29,32248,25948,163941,17347427.27,13752034.86,537.9380820516001
2014-04-30,30939,23211,133474,13811054.06,10868835.13,446.3962655548014
2014-05-01,25885,19449,123888,13289875.45,10604429.39,513.4199517094843
2014-05-02,31644,24370,153075,9037359.63,7277515.81,285.5947298065984
2014-05-03,28317,20767,114920,8214103.42,6577016.62,290.07675318713143
2014-05-04,27998,22585,124889,2887053.22,2293661.95,103.11640902921638
2014-05-05,25934,20515,98145,4251113.98,3397014.1,163.92048970463486
2014-05-06,28880,20727,132987,5130961.6,4130431.51,177.66487534626037
2014-05-07,30417,21334,105056,6175024.0,5012292.24,203.01226287931092
2014-05-08,22054,15883,78562,6845994.59,5424944.1,310.41963317312053
2014-05-09,26222,21344,92295,3896896.85,3172234.57,148.61173251468233
2014-05-10,25378,18460,109459,5476367.67,4341371.17,215.7919327764205
2014-05-11,29095,21081,94942,5960839.36,4817268.38,204.8750424471559
2014-05-12,28899,22803,134458,6171798.51,4876269.62,213.56443164123326
2014-05-13,26739,21724,92280,6357034.06,5124302.35,237.7438969295785
2014-05-14,25709,19377,111615,8953168.22,7238881.78,348.2503489050527
2014-05-15,30110,24293,157951,7521179.22,5970183.39,249.79007705081366
2014-05-16,27531,20857,105553,7254155.54,5828882.18,263.4904485852312
2014-05-17,26128,20836,123104,6473741.19,5173264.38,247.77025375076548
2014-05-18,25658,18281,96643,7502869.16,6017924.93,292.41831631459974
2014-05-19,29037,21645,134048,6717427.22,5373895.24,231.3402631125805
2014-05-20,29515,22535,159233,6998009.98,5565704.32,237.10011790614942
2014-05-21,27548,20709,139667,9232803.8,7257287.25,335.1533251052708
2014-05-22,27824,22650,112503,8682669.79,6984588.89,312.0568498418631
2014-05-23,28489,22749,96527,6481511.11,5117307.95,227.50925304503494
2014-05-24,25209,19652,92373,5624884.34,4535522.53,223.1300067436233
2014-05-25,30338,21404,120860,7834743.41,6254562.47,258.2485137451381
2014-05-26,29609,23230,125918,7196331.6,5750840.38,243.0454118680131
2014-05-27,30146,22918,145944,11197544.52,8926851.08,371.4437908843627
2014-05-28,27952,22186,110221,14237002.33,11276884.86,509.3375189610761
2014-05-29,30992,23883,135079,12708438.64,10157319.36,410.0554543107899
2014-05-30,28560,22570,116268,13573669.01,10729950.95,475.26852275910363
2014-05-31,27754,22518,120629,12424970.9,9985304.33,447.6821683360957
2014-06-01,28531,21625,139896,11536710.05,9170211.02,404.3570169289545
2014-06-02,29119,22466,98811,10120772.07,8076952.84,347.5659215632405
2014-06-03,27485,21760,92388,7433951.35,5784897.37,270.4730343823904
2014-06-04,31372,24682,167700,6422990.57,5214120.6,204.73640730587786
2014-06-05,30289,22112,134531,4701261.04,3843536.1,155.21347816038826
2014-06-06,27136,22179,118099,4455750.46,3475184.85,164.2007097582547
2014-06-07,31059,24129,145769,5291724.53,4145797.41,170.3765262886764
2014-06-08,28049,20529,129406,5672479.42,4555972.93,202.234640094121
2014-06-09,30401,24133,102124,5745736.68,4655455.78,188.99827900398012
2014-06-10,27671,21455,121832,8176131.42,6751336.8,295.476542951104
2014-06-11,31871,24543,140141,6815089.25,5416132.65,213.83355558344576
2014-06-12,29120,22829,145416,6198469.27,4930278.7,212.85952163461536
2014-06-13,30261,22465,108371,5808360.57,4689299.84,191.9421225339546
2014-06-14,29999,23096,122404,6159350.48,4887308.6,205.31852661755394
2014-06-15,31223,24204,133930,6251988.62,5001362.67,200.2366402972168
2014-06-16,23259,17230,110680,7506669.47,5993922.63,322.74257147770754
2014-06-17,29091,23029,108429,7985873.38,6364228.97,274.5135395826888
2014-06-18,22476,18096,93356,6928139.58,5573372.83,308.24611051788577
2014-06-19,27866,22727,95424,5160401.64,4101123.87,185.1863073279265
2014-06-20,30816,22914,118380,5726955.46,4649863.18,185.84357022326066
2014-06-21,30622,21512,112749,5534870.9,4397465.45,180.74818431193262
2014-06-22,30032,21674,142020,6871043.81,5449439.25,228.79075019978688
2014-06-23,28623,21810,155716,7520898.79,6115811.37,262.7571809384062
2014-06-24,31892,22653,153112,8318751.36,7165579.48,260.8413194531544
2014-06-25,30658,24091,153275,7464560.81,6650267.82,243.4784007436884
2014-06-26,28821,20469,104924,5465498.81,5160550.9,189.63598799486485
2014-06-27,31165,23193,117512,6215342.27,5942103.5,199.43341151933257
2014-06-28,28913,20500,128800,6715989.51,6489880.35,232.2826932521703
2014-06-29,30012,24306,121789,10967240.25,10676762.03,365.42850359856055
2014-06-30,25122,18170,93098,8960784.4,8779889.34,356.6907252607277
2014-07-01,24118,17786,127394,9836345.7,9652958.13,407.8425118169002
2014-07-02,22829,18044,88984,8037264.4,7829854.35,352.0637960488852
2014-07-03,24291,19783,87191,6599126.14,6280312.35,271.6695953233708
2014-07-04,19697,15074,67832,1539342.27,1546984.48,78.15110270599584
2014-07-05,21042,16132,91459,2247607.0,2088267.2,106.8152742134778
2014-07-06,23161,17499,106661,2992177.47,2950653.66,129.1903402271059
2014-07-07,23149,17267,116966,3321041.63,3237780.91,143.4637189511426
2014-07-08,25383,19953,98382,4389991.98,4344681.53,172.95008391443093
2014-07-09,21166,17277,101109,5089459.45,5002533.36,240.45447651894548
2014-07-10,24785,18490,130982,5277348.24,5193788.09,212.9250853338713
2014-07-11,23966,18867,81909,3680744.54,3649066.92,153.58193023449888
2014-07-12,23198,18905,106668,3635150.5,3488161.59,156.70103026122942
2014-07-13,21016,15177,112942,4538183.38,4461396.49,215.93944518462123
2014-07-14,22862,18719,90583,4180514.48,4093927.18,182.85865103665472
2014-07-15,23206,18797,74689,4729914.86,4685468.3,203.8229276911144
2014-07-16,25448,19172,86877,5725200.44,5688906.29,224.97643979880542
2014-07-17,24173,17451,106949,5475110.93,5378778.65,226.49695652173912
2014-07-18,22467,16175,105153,4518235.32,4447047.74,201.10541327280012
2014-07-19,19637,14226,102829,4203668.56,3770693.84,214.06877628965725
2014-07-20,23071,16745,125329,4322625.55,3600969.69,187.3618633782671
2014-07-21,23563,16839,117759,4796649.21,3768111.9,203.5669995331664
2014-07-22,20852,16050,98954,6208113.76,5011530.91,297.7227009399578
2014-07-23,20563,16788,99371,7566031.17,5950276.5,367.9439366823907
2014-07-24,20142,15456,101375,5905615.09,4674430.56,293.1990413067223
2014-07-25,23097,18708,79029,4437108.92,3571085.86,192.1075862666147
2014-07-26,24247,19552,103070,4875867.56,3838617.04,201.09158081412133
2014-07-27,21988,16247,95568,4695097.96,3728682.43,213.53001455339276
2014-07-28,22670,15945,97809,5659848.32,4577648.87,249.66247551830614
2014-07-29,18711,13949,72733,8325936.32,6673852.31,444.9754860777083
2014-07-30,24281,17908,81246,9849002.97,7950504.57,405.62592026687537
2014-07-31,19708,14084,101207,12499623.55,10113088.37,634.2410975238482
2014-08-01,24466,19362,115362,10268362.3,8266400.63,419.69926837243526
2014-08-02,24590,19673,104410,9437585.35,7486465.1,383.79769621797476
2014-08-03,27896,22287,129445,8311634.97,6613684.99,297.95078039862346
2014-08-04,25170,19950,101848,7920532.02,6253439.86,314.6814469606674
2014-08-05,25018,19903,86055,4783590.74,3865614.98,191.20596130785836
2014-08-06,23442,17709,121906,5768372.14,4433911.0,246.069965873219
2014-08-07,23454,18090,102654,4368310.48,3451434.03,186.2501270572184
2014-08-08,23334,18245,121130,2772020.29,2220747.24,118.79747535784692
2014-08-09,25341,20285,126650,3001539.63,2354553.12,118.44598200544571
2014-08-10,29231,23328,140174,3823485.27,3003127.77,130.80241079675687
2014-08-11,23585,17452,106386,4332284.65,3523421.42,183.6881344074624
2014-08-12,26756,19620,99842,4968367.41,3950793.43,185.69171064434147
2014-08-13,27052,21739,105616,5893608.69,4708354.21,217.86221684163834
2014-08-14,24462,18052,95230,5049141.59,3986642.15,206.40755416564465
2014-08-15,26593,20242,111317,4964547.64,3886890.99,186.68625728575188
2014-08-16,23490,18504,108705,4183136.08,3312917.75,178.0815700297999
2014-08-17,27595,19440,123897,4553293.21,3569236.73,165.00428374705564
2014-08-18,24284,18786,92056,3852897.93,3032853.62,158.65993781914017
2014-08-19,27530,20093,130665,5491853.95,4329773.16,199.48615873592445
2014-08-20,26262,21171,141919,6252896.94,5003338.92,238.09675348412156
2014-08-21,24400,18452,124494,5420386.94,4272987.79,222.14700573770494
2014-08-22,27609,20885,122171,3980335.94,3221586.25,144.16805896627912
2014-08-23,20691,14501,70328,3604919.44,2824202.4,174.2264482141994
2014-08-24,24220,16963,109986,3975022.95,3208598.81,164.12150908340215
2014-08-25,22239,17722,121773,4982068.72,3931111.8,224.02395431449256
2014-08-26,26573,21345,139315,5315751.01,4151656.84,200.04331501900424
2014-08-27,24745,19165,121324,7880420.55,6267001.76,318.4651667003435
2014-08-28,24844,17570,112442,13900846.53,11188888.43,559.5252990661729
2014-08-29,21406,16216,91997,12683009.27,10136587.4,592.4978636830795
2014-08-30,24035,19477,110772,11574198.37,9088009.4,481.55599625546074
2014-08-31,26386,21171,93476,11951398.65,9415326.58,452.9446922610475
2014-09-01,15632,12444,65725,10306541.25,8432677.93,659.3232631780962
2014-09-02,17927,14108,89498,1980913.22,1699049.31,110.49886874546773
2014-09-03,18132,12780,84311,2013419.84,1783705.47,111.04234723141408
2014-09-04,18744,14326,80286,2079554.62,1858190.69,110.94508215962442
2014-09-05,16761,12802,82021,3009749.32,2650108.54,179.56860091879958
2014-09-06,16392,12341,61013,2651615.67,2379303.77,161.76279099560762
2014-09-07,16882,11861,62446,3257294.39,2733813.81,192.94481637246773
2014-09-08,19692,14268,82611,3789247.34,3234658.91,192.42572313629898
2014-09-09,17866,13307,93827,3050893.58,2636295.62,170.76534087092801
2014-09-10,17022,12401,68700,2734213.18,2344334.17,160.62819762660087
2014-09-11,20363,16145,73927,3603376.76,3063452.95,176.95706722977948
2014-09-12,18930,14320,68622,3387921.49,2941397.85,178.97102430005285
2014-09-13,16596,12438,69578,4488375.88,3882301.0,270.44925765244636
2014-09-14,18068,14667,86883,4664595.04,4241668.09,258.16886429045826
2014-09-15,19576,15904,77829,3434401.74,2989155.15,175.43940232938294
2014-09-16,17833,13068,89080,3499018.93,3094674.95,196.21033645488703
2014-09-17,19329,15498,74137,2159581.94,1891350.86,111.72755652128924
2014-09-18,16909,12993,86844,3245614.46,2827312.43,191.94597315039329
2014-09-19,17146,12184,80820,3152106.06,2800614.8,183.83914965589642
2014-09-20,18727,13698,92596,3934660.56,3508771.25,210.1062935867998
2014-09-21,20058,16359,105471,4973677.98,4472971.42,247.96480107687708
2014-09-22,18738,14953,90705,4691002.44,4096769.99,250.34701889209097
2014-09-23,16222,11492,84429,3267077.04,2950868.62,201.39791887560105
2014-09-24,20395,14373,70771,3651189.03,3193891.83,179.02373277764156
2014-09-25,16861,12170,58732,3991936.34,3513164.66,236.75560998754523
2014-09-26,16789,12429,81845,4802241.84,4364819.46,286.035013401632
2014-09-27,17582,13905,90452,5922266.1,5104748.73,336.8368843135024
2014-09-28,16535,13449,72467,6894981.49,6104020.61,416.9931351678258
2014-09-29,18334,14785,75135,6358369.55,5385912.36,346.8075460892331
2014-09-30,18116,14166,65756,5625701.93,4992117.65,310.53775281519097
2014-10-01,13714,11107,47236,4131059.59,3367707.8,301.22937071605656
2014-10-02,14951,11807,64104,2166020.29,1638411.83,144.874609725102
2014-10-03,14457,10862,65675,2713373.58,2209685.83,187.6857978833783
2014-10-04,17077,12974,80251,3061013.56,2383424.37,179.24773437957487
2014-10-05,15183,11554,55577,3514973.01,2703049.67,231.50714680893103
2014-10-06,12954,10312,70101,4584954.57,3714150.0,353.941220472441
2014-10-07,17560,12448,82066,3826571.36,3029706.85,217.91408656036447
2014-10-08,15104,11381,75821,3298742.48,2595357.42,218.40191207627117
2014-10-09,14880,12129,63532,2480246.09,1949299.28,166.68320497311828
